value_wrist,value_elbow,timestamp
0.0,35.0,00:11:52.896847
0.0,35.0,00:11:52.934013
0.0,35.0,00:11:52.970229
0.0,35.0,00:11:53.007000
0.0,35.0,00:11:53.043065
0.0,35.0,00:11:53.087571
0.0,35.0,00:11:53.123762
0.0,35.0,00:11:53.159666
0.0,35.0,00:11:53.195586
0.0,35.0,00:11:53.232822
0.0,35.0,00:11:53.268696
0.0,35.0,00:11:53.305403
0.0,35.0,00:11:53.342260
0.0,35.0,00:11:53.378819
0.0,35.0,00:11:53.423115
0.0,35.0,00:11:53.459108
0.0,35.0,00:11:53.495554
0.0,35.0,00:11:53.532280
0.0,35.0,00:11:53.568208
0.0,35.0,00:11:53.606998
0.0,35.0,00:11:53.650668
0.0,35.0,00:11:53.686640
0.0,35.0,00:11:53.726080
0.0,35.0,00:11:53.763073
0.0,35.0,00:11:53.798847
0.0,35.0,00:11:53.837336
0.0,35.0,00:11:53.882545
0.0,35.0,00:11:53.918992
0.0,35.0,00:11:53.954869
0.0,35.0,00:11:53.992405
0.0,35.0,00:11:54.028560
program stopped
